stamp,raw_flow_attempts,raw_flow_success,raw_flow_after_f,enhanced_flow_attempts,enhanced_flow_success,enhanced_flow_after_f,enhanced_before_bnr,enhanced_removed_bnr,enhanced_after_bnr,published
1403638589.9278295,40,40,40,142,142,142,0,0,0,0
1403638589.9778295,40,40,39,142,142,118,150,0,150,1
1403638590.0278296,51,51,51,150,150,150,0,0,0,0
1403638590.0778294,51,51,49,150,149,119,150,0,150,1
1403638590.1278296,55,55,55,150,149,149,0,0,0,0
1403638590.1778295,55,55,54,149,148,122,149,0,149,1
1403638590.2278297,53,53,53,149,147,147,0,0,0,0
1403638590.2778294,53,53,52,147,146,119,142,0,142,1
1403638590.3278296,55,55,55,142,142,142,0,0,0,0
1403638590.3778296,55,55,53,142,142,111,131,0,131,1
1403638590.4278295,61,61,61,131,131,131,0,0,0,0
1403638590.4778295,61,60,57,131,129,108,131,0,131,1
1403638590.5278296,58,57,57,131,131,131,0,0,0,0
1403638590.5778294,57,57,57,131,130,102,115,0,115,1
1403638590.6278296,55,55,55,115,114,114,0,0,0,0
1403638590.6778295,55,55,52,114,114,84,106,0,106,1
1403638590.7278297,57,57,57,106,106,106,0,0,0,0
1403638590.7778294,57,56,55,106,106,93,112,0,112,1
1403638590.8278296,61,61,61,112,112,112,0,0,0,0
1403638590.8778296,61,60,56,112,111,94,109,7,102,1
1403638590.9278295,58,58,58,102,102,102,0,0,0,0
1403638590.9778295,58,58,56,102,102,86,119,0,119,1
1403638591.0278296,58,58,58,119,118,118,0,0,0,0
1403638591.0778294,58,58,57,118,118,94,124,0,124,1
1403638591.1278296,64,62,62,124,124,124,0,0,0,0
1403638591.1778295,62,60,57,124,121,97,128,0,128,1
1403638591.2278297,65,63,63,128,126,126,0,0,0,0
1403638591.2778294,63,63,59,126,121,95,128,0,128,1
1403638591.3278296,60,59,59,128,125,125,0,0,0,0
1403638591.3778296,59,56,51,125,122,94,119,0,119,1
1403638591.4278295,57,56,56,119,118,118,0,0,0,0
1403638591.4778295,56,55,53,118,118,88,115,0,115,1
1403638591.5278296,56,56,56,115,111,111,0,0,0,0
1403638591.5778294,56,56,49,111,109,91,124,0,124,1
1403638591.6278296,57,56,56,124,123,123,0,0,0,0
1403638591.6778295,56,56,55,123,122,97,122,0,122,1
1403638591.7278297,57,57,57,122,122,122,0,0,0,0
1403638591.7778294,57,56,54,122,121,98,122,0,122,1
1403638591.8278296,59,59,59,122,120,120,0,0,0,0
1403638591.8778296,59,59,54,120,118,98,119,0,119,1
1403638591.9278295,60,60,60,119,116,116,0,0,0,0
1403638591.9778295,60,60,58,116,114,97,115,0,115,1
1403638592.0278296,60,59,59,115,113,113,0,0,0,0
1403638592.0778294,59,58,58,113,110,93,125,0,125,1
1403638592.1278296,60,60,60,125,122,122,0,0,0,0
1403638592.1778295,60,60,56,122,119,98,111,0,111,1
1403638592.2278297,59,56,56,111,108,108,0,0,0,0
1403638592.2778294,56,56,55,108,105,85,113,0,113,1
1403638592.3278296,60,58,58,113,110,110,0,0,0,0
1403638592.3778296,58,56,53,110,106,83,110,0,110,1
1403638592.4278295,60,60,60,110,108,108,0,0,0,0
1403638592.4778295,60,59,50,108,106,79,107,0,107,1
1403638592.5278296,57,54,54,107,107,107,0,0,0,0
1403638592.5778294,54,54,48,107,104,82,108,0,108,1
1403638592.6278296,56,53,53,108,107,107,0,0,0,0
1403638592.6778295,53,52,45,107,106,76,100,0,100,1
1403638592.7278297,50,48,48,100,98,98,0,0,0,0
1403638592.7778294,48,48,45,98,96,72,117,0,117,1
1403638592.8278296,55,55,55,117,114,114,0,0,0,0
1403638592.8778296,55,55,53,114,113,81,123,0,123,1
1403638592.9278295,57,57,57,123,123,123,0,0,0,0
1403638592.9778295,57,57,56,123,121,90,116,0,116,1
1403638593.0278296,66,65,65,116,112,112,0,0,0,0
1403638593.0778294,65,64,62,112,111,92,107,0,107,1
1403638593.1278296,84,83,83,107,106,106,0,0,0,0
1403638593.1778295,83,80,67,106,104,81,107,0,107,1
1403638593.2278297,72,71,71,107,105,105,0,0,0,0
1403638593.2778294,71,69,67,105,104,72,118,0,118,1
1403638593.3278296,75,70,70,118,116,116,0,0,0,0
1403638593.3778296,70,70,63,116,112,76,116,0,116,1
1403638593.4278295,70,69,69,116,111,111,0,0,0,0
1403638593.4778295,69,68,65,111,110,80,119,0,119,1
1403638593.5278296,72,71,71,119,118,118,0,0,0,0
1403638593.5778294,71,71,67,118,117,81,111,0,111,1
1403638593.6278296,70,70,70,111,111,111,0,0,0,0
1403638593.6778295,70,70,64,111,111,90,114,0,114,1
1403638593.7278297,71,71,71,114,113,113,0,0,0,0
1403638593.7778294,71,71,67,113,112,100,130,0,130,1
1403638593.8278296,76,73,73,130,124,124,0,0,0,0
1403638593.8778296,73,71,64,124,119,86,120,0,120,1
1403638593.9278295,68,68,68,120,115,115,0,0,0,0
1403638593.9778295,68,68,67,115,114,87,115,0,115,1
1403638594.0278296,80,80,80,115,114,114,0,0,0,0
1403638594.0778294,80,80,74,114,111,82,111,0,111,1
1403638594.1278296,78,76,76,111,109,109,0,0,0,0
1403638594.1778295,76,74,73,109,108,86,124,0,124,1
1403638594.2278297,73,73,73,124,123,123,0,0,0,0
1403638594.2778294,73,73,68,123,123,99,121,0,121,1
1403638594.3278296,74,74,74,121,119,119,0,0,0,0
1403638594.3778296,74,74,71,119,119,99,124,0,124,1
1403638594.4278295,74,74,74,124,122,122,0,0,0,0
1403638594.4778295,74,74,71,122,120,89,116,4,112,1
1403638594.5278296,74,74,74,112,112,112,0,0,0,0
1403638594.5778294,74,74,68,112,111,85,116,0,116,1
1403638594.6278296,74,74,74,116,116,116,0,0,0,0
1403638594.6778295,74,74,71,116,115,91,111,0,111,1
1403638594.7278297,75,75,75,111,111,111,0,0,0,0
1403638594.7778294,75,74,70,111,111,93,112,0,112,1
1403638594.8278296,72,72,72,112,112,112,0,0,0,0
1403638594.8778296,72,72,69,112,112,96,129,0,129,1
1403638594.9278295,74,74,74,129,129,129,0,0,0,0
1403638594.9778295,74,74,72,129,129,104,147,0,147,1
1403638595.0278296,73,73,73,147,146,146,0,0,0,0
1403638595.0778294,73,73,68,146,146,120,143,0,143,1
1403638595.1278296,73,73,73,143,143,143,0,0,0,0
1403638595.1778295,73,73,71,143,143,133,150,0,150,1
1403638595.2278297,73,73,73,150,150,150,0,0,0,0
1403638595.2778294,73,73,70,150,150,135,146,0,146,1
1403638595.3278296,71,71,71,146,146,146,0,0,0,0
1403638595.3778296,71,71,70,146,146,128,141,0,141,1
1403638595.4278295,70,70,70,141,141,141,0,0,0,0
1403638595.4778295,70,70,70,141,141,128,144,0,144,1
1403638595.5278296,70,70,70,144,144,144,0,0,0,0
1403638595.5778294,70,70,70,144,144,136,141,0,141,1
1403638595.6278296,70,70,70,141,141,141,0,0,0,0
1403638595.6778295,70,70,70,141,141,127,143,0,143,1
1403638595.7278297,70,70,70,143,143,143,0,0,0,0
1403638595.7778294,70,70,69,143,143,129,147,0,147,1
1403638595.8278296,74,74,74,147,147,147,0,0,0,0
1403638595.8778296,74,74,74,147,147,139,142,0,142,1
1403638595.9278295,74,74,74,142,142,142,0,0,0,0
1403638595.9778295,74,74,74,142,142,126,146,0,146,1
1403638596.0278296,75,75,75,146,145,145,0,0,0,0
1403638596.0778294,75,73,67,145,141,117,138,0,138,1
1403638596.1278296,71,71,71,138,138,138,0,0,0,0
1403638596.1778295,71,70,66,138,137,104,127,0,127,1
1403638596.2278297,71,70,70,127,125,125,0,0,0,0
1403638596.2778294,70,70,69,125,125,101,136,0,136,1
1403638596.3278296,70,70,70,136,136,136,0,0,0,0
1403638596.3778296,70,70,70,136,136,113,127,0,127,1
1403638596.4278295,78,77,77,127,127,127,0,0,0,0
1403638596.4778295,77,77,74,127,126,111,115,0,115,1
1403638596.5278296,81,81,81,115,115,115,0,0,0,0
1403638596.5778294,81,80,80,115,115,103,127,0,127,1
1403638596.6278296,82,82,82,127,126,126,0,0,0,0
1403638596.6778295,82,81,77,126,125,107,133,0,133,1
1403638596.7278297,80,80,80,133,133,133,0,0,0,0
1403638596.7778294,80,79,75,133,132,109,128,4,124,1
1403638596.8278296,84,84,84,124,124,124,0,0,0,0
1403638596.8778296,84,84,75,124,123,88,116,0,116,1
1403638596.9278295,81,81,81,116,116,116,0,0,0,0
1403638596.9778295,81,81,78,116,114,90,117,0,117,1
1403638597.0278296,81,81,81,117,116,116,0,0,0,0
1403638597.0778294,81,81,81,116,114,95,129,0,129,1
1403638597.1278296,83,82,82,129,126,126,0,0,0,0
1403638597.1778295,82,82,79,126,124,102,121,0,121,1
1403638597.2278297,86,86,86,121,119,119,0,0,0,0
1403638597.2778294,86,85,73,119,118,97,131,1,130,1
1403638597.3278296,84,84,84,130,130,130,0,0,0,0
1403638597.3778296,84,83,73,130,125,92,110,6,104,1
1403638597.4278295,71,71,71,104,103,103,0,0,0,0
1403638597.4778295,71,69,66,103,100,84,93,0,93,1
1403638597.5278296,80,80,80,93,92,92,0,0,0,0
1403638597.5778294,80,80,75,92,90,73,86,0,86,1
1403638597.6278296,78,78,78,86,84,84,0,0,0,0
1403638597.6778295,78,78,71,84,84,72,107,1,106,1
1403638597.7278297,87,87,87,106,105,105,0,0,0,0
1403638597.7778294,87,87,84,105,103,86,95,1,94,1
1403638597.8278296,88,88,88,94,93,93,0,0,0,0
1403638597.8778296,88,86,72,93,91,77,97,1,96,1
1403638597.9278295,78,77,77,96,95,95,0,0,0,0
1403638597.9778295,77,77,71,95,95,77,103,0,103,1
1403638598.0278296,84,84,84,103,102,102,0,0,0,0
1403638598.0778294,84,84,72,102,98,84,94,0,94,1
1403638598.1278296,79,78,78,94,90,90,0,0,0,0
1403638598.1778295,78,76,67,90,89,74,93,0,93,1
1403638598.2278297,71,70,70,93,91,91,0,0,0,0
1403638598.2778294,70,70,66,91,90,68,73,0,73,1
1403638598.3278296,74,73,73,73,70,70,0,0,0,0
1403638598.3778296,73,72,63,70,66,58,89,0,89,1
1403638598.4278295,70,69,69,89,87,87,0,0,0,0
1403638598.4778295,69,68,60,87,84,75,93,0,93,1
1403638598.5278296,75,75,75,93,92,92,0,0,0,0
1403638598.5778294,75,72,66,92,89,72,87,0,87,1
1403638598.6278296,74,74,74,87,86,86,0,0,0,0
1403638598.6778295,74,74,67,86,84,64,80,0,80,1
1403638598.7278297,82,82,82,80,80,80,0,0,0,0
1403638598.7778294,82,82,69,80,80,58,81,0,81,1
1403638598.8278296,77,76,76,81,80,80,0,0,0,0
1403638598.8778296,76,75,67,80,80,57,92,0,92,1
1403638598.9278295,75,75,75,92,90,90,0,0,0,0
1403638598.9778295,75,75,62,90,87,62,96,0,96,1
1403638599.0278296,74,74,74,96,93,93,0,0,0,0
1403638599.0778294,74,71,60,93,92,68,89,0,89,1
1403638599.1278296,73,73,73,89,87,87,0,0,0,0
1403638599.1778295,73,71,62,87,83,65,89,0,89,1
1403638599.2278297,70,68,68,89,84,84,0,0,0,0
1403638599.2778294,68,67,58,84,82,66,82,0,82,1
1403638599.3278296,68,67,67,82,78,78,0,0,0,0
1403638599.3778296,67,65,59,78,74,58,88,0,88,1
1403638599.4278295,73,69,69,88,84,84,0,0,0,0
1403638599.4778295,69,68,55,84,84,65,88,0,88,1
1403638599.5278296,74,71,71,88,87,87,0,0,0,0
1403638599.5778294,71,71,60,87,85,66,79,0,79,1
1403638599.6278296,69,67,67,79,79,79,0,0,0,0
1403638599.6778295,67,65,62,79,78,67,81,0,81,1
1403638599.7278297,88,85,85,81,79,79,0,0,0,0
1403638599.7778294,85,84,71,79,77,66,86,0,86,1
1403638599.8278296,87,86,86,86,85,85,0,0,0,0
1403638599.8778296,86,83,60,85,85,66,95,0,95,1
1403638599.9278295,77,76,76,95,95,95,0,0,0,0
1403638599.9778295,76,76,68,95,94,74,93,2,91,1
1403638600.0278296,87,85,85,91,91,91,0,0,0,0
1403638600.0778294,85,82,60,91,90,76,98,0,98,1
1403638600.1278296,71,70,70,98,98,98,0,0,0,0
1403638600.1778295,70,68,52,98,92,68,103,0,103,1
1403638600.2278297,78,74,74,103,101,101,0,0,0,0
1403638600.2778294,74,71,61,101,98,73,114,0,114,1
1403638600.3278296,65,63,63,114,109,109,0,0,0,0
1403638600.3778296,63,61,54,109,104,79,109,0,109,1
1403638600.4278295,62,62,62,109,105,105,0,0,0,0
1403638600.4778295,62,59,46,105,101,76,112,0,112,1
1403638600.5278296,60,59,59,112,106,106,0,0,0,0
1403638600.5778294,59,57,45,106,104,82,113,0,113,1
1403638600.6278296,60,59,59,113,110,110,0,0,0,0
1403638600.6778295,59,59,52,110,104,74,105,0,105,1
1403638600.7278297,56,56,56,105,102,102,0,0,0,0
1403638600.7778294,56,55,46,102,98,85,105,0,105,1
1403638600.8278296,60,60,60,105,102,102,0,0,0,0
1403638600.8778296,60,60,50,102,101,86,125,0,125,1
1403638600.9278295,63,62,62,125,121,121,0,0,0,0
1403638600.9778295,62,58,50,121,119,89,114,0,114,1
1403638601.0278296,63,62,62,114,112,112,0,0,0,0
1403638601.0778294,62,62,56,112,110,88,121,0,121,1
1403638601.1278296,62,60,60,121,117,117,0,0,0,0
1403638601.1778295,60,59,51,117,114,96,124,0,124,1
1403638601.2278297,72,68,68,124,121,121,0,0,0,0
1403638601.2778294,68,66,57,121,120,99,128,0,128,1
1403638601.3278296,65,61,61,128,121,121,0,0,0,0
1403638601.3778296,61,61,54,121,119,97,139,0,139,1
1403638601.4278295,74,70,70,139,133,133,0,0,0,0
1403638601.4778295,70,70,59,133,130,96,143,0,143,1
1403638601.5278296,69,67,67,143,137,137,0,0,0,0
1403638601.5778294,67,64,52,137,137,91,139,0,139,1
1403638601.6278296,65,64,64,139,136,136,0,0,0,0
1403638601.6778295,64,62,52,136,135,104,150,0,150,1
1403638601.7278297,62,61,61,150,147,147,0,0,0,0
1403638601.7778294,61,59,51,147,143,112,134,0,134,1
1403638601.8278296,61,58,58,134,131,131,0,0,0,0
1403638601.8778296,58,57,48,131,128,100,125,0,125,1
1403638601.9278295,66,63,63,125,123,123,0,0,0,0
1403638601.9778295,63,61,46,123,120,86,125,0,125,1
1403638602.0278296,78,76,76,125,123,123,0,0,0,0
1403638602.0778294,76,73,59,123,122,97,142,0,142,1
1403638602.1278296,76,71,71,142,133,133,0,0,0,0
1403638602.1778295,71,70,55,133,133,101,150,0,150,1
1403638602.2278297,80,76,76,150,145,145,0,0,0,0
1403638602.2778294,76,73,66,145,141,103,133,0,133,1
1403638602.3278296,78,73,73,133,131,131,0,0,0,0
1403638602.3778296,73,67,57,131,127,106,145,0,145,1
1403638602.4278295,76,67,67,145,135,135,0,0,0,0
1403638602.4778295,67,64,48,135,126,86,141,0,141,1
1403638602.5278296,65,64,64,141,130,130,0,0,0,0
1403638602.5778294,64,59,45,130,123,82,140,0,140,1
1403638602.6278296,68,66,66,140,134,134,0,0,0,0
1403638602.6778295,66,64,56,134,131,87,131,0,131,1
1403638602.7278297,72,71,71,131,129,129,0,0,0,0
1403638602.7778294,71,70,59,129,126,83,126,0,126,1
1403638602.8278296,77,76,76,126,126,126,0,0,0,0
1403638602.8778296,76,73,52,126,121,81,124,0,124,1
1403638602.9278295,70,67,67,124,120,120,0,0,0,0
1403638602.9778295,67,67,56,120,114,78,150,0,150,1
1403638603.0278296,75,72,72,150,144,144,0,0,0,0
1403638603.0778294,72,72,61,144,143,95,150,0,150,1
1403638603.1278296,70,70,70,150,144,144,0,0,0,0
1403638603.1778295,70,70,63,144,144,95,143,0,143,1
1403638603.2278297,91,90,90,143,140,140,0,0,0,0
1403638603.2778294,90,88,69,140,133,83,128,0,128,1
1403638603.3278296,87,85,85,128,123,123,0,0,0,0
1403638603.3778296,85,85,70,123,122,82,127,0,127,1
1403638603.4278295,89,88,88,127,122,122,0,0,0,0
1403638603.4778295,88,88,76,122,119,82,141,0,141,1
1403638603.5278296,87,87,87,141,138,138,0,0,0,0
1403638603.5778294,87,87,83,138,136,107,150,0,150,1
1403638603.6278296,87,85,85,150,144,144,0,0,0,0
1403638603.6778295,85,85,75,144,144,118,150,0,150,1
1403638603.7278297,86,85,85,150,150,150,0,0,0,0
1403638603.7778294,85,85,79,150,148,117,150,0,150,1
1403638603.8278296,88,87,87,150,149,149,0,0,0,0
1403638603.8778296,87,86,81,149,148,115,150,0,150,1
1403638603.9278295,88,87,87,150,149,149,0,0,0,0
1403638603.9778295,87,86,76,149,148,115,148,0,148,1
1403638604.0278296,100,100,100,148,148,148,0,0,0,0
1403638604.0778294,100,100,88,148,147,119,150,0,150,1
1403638604.1278296,92,92,92,150,150,150,0,0,0,0
1403638604.1778295,92,91,75,150,150,129,150,0,150,1
1403638604.2278297,87,87,87,150,150,150,0,0,0,0
1403638604.2778294,87,87,80,150,145,114,150,5,145,1
1403638604.3278296,86,86,86,145,140,140,0,0,0,0
1403638604.3778296,86,86,73,140,137,111,150,4,146,1
1403638604.4278295,84,84,84,146,145,145,0,0,0,0
1403638604.4778295,84,83,79,145,144,114,150,5,145,1
1403638604.5278296,88,86,86,145,144,144,0,0,0,0
1403638604.5778294,86,86,75,144,144,106,138,0,138,1
1403638604.6278296,90,89,89,138,135,135,0,0,0,0
1403638604.6778295,89,88,80,135,134,111,150,0,150,1
1403638604.7278297,96,96,96,150,150,150,0,0,0,0
1403638604.7778294,96,96,82,150,149,105,150,0,150,1
1403638604.8278296,100,100,100,150,150,150,0,0,0,0
1403638604.8778296,100,100,88,150,150,125,150,0,150,1
1403638604.9278295,96,95,95,150,149,149,0,0,0,0
1403638604.9778295,95,95,87,149,147,120,150,0,150,1
1403638605.0278296,94,93,93,150,148,148,0,0,0,0
1403638605.0778294,93,92,81,148,144,114,150,0,150,1
1403638605.1278296,95,92,92,150,144,144,0,0,0,0
1403638605.1778295,92,92,90,144,144,122,147,0,147,1
1403638605.2278297,104,103,103,147,145,145,0,0,0,0
1403638605.2778294,103,103,86,145,145,129,150,0,150,1
1403638605.3278296,106,105,105,150,149,149,0,0,0,0
1403638605.3778296,105,102,90,149,147,124,150,0,150,1
1403638605.4278295,108,106,106,150,146,146,0,0,0,0
1403638605.4778295,106,105,102,146,145,118,147,0,147,1
1403638605.5278296,108,106,106,147,146,146,0,0,0,0
1403638605.5778294,106,105,100,146,143,127,150,0,150,1
1403638605.6278296,108,107,107,150,149,149,0,0,0,0
1403638605.6778295,107,107,105,149,149,125,150,0,150,1
1403638605.7278297,110,110,110,150,150,150,0,0,0,0
1403638605.7778294,110,110,106,150,150,133,150,0,150,1
1403638605.8278296,110,110,110,150,149,149,0,0,0,0
1403638605.8778296,110,110,105,149,149,135,150,0,150,1
1403638605.9278295,110,110,110,150,149,149,0,0,0,0
1403638605.9778295,110,110,106,149,149,128,150,0,150,1
1403638606.0278296,112,112,112,150,150,150,0,0,0,0
1403638606.0778294,112,112,105,150,150,137,150,0,150,1
1403638606.1278296,109,108,108,150,150,150,0,0,0,0
1403638606.1778295,108,108,98,150,150,123,150,0,150,1
1403638606.2278297,109,108,108,150,150,150,0,0,0,0
1403638606.2778294,108,108,97,150,150,136,150,0,150,1
1403638606.3278296,115,114,114,150,149,149,0,0,0,0
1403638606.3778296,114,111,100,149,143,116,150,0,150,1
1403638606.4278295,110,107,107,150,143,143,0,0,0,0
1403638606.4778295,107,107,83,143,142,108,145,0,145,1
1403638606.5278296,97,96,96,145,142,142,0,0,0,0
1403638606.5778294,96,94,80,142,137,102,150,0,150,1
1403638606.6278296,122,122,122,150,149,149,0,0,0,0
1403638606.6778295,122,117,96,149,147,116,144,0,144,1
1403638606.7278297,112,108,108,144,134,134,0,0,0,0
1403638606.7778294,108,106,91,134,130,96,150,0,150,1
1403638606.8278296,109,105,105,150,141,141,0,0,0,0
1403638606.8778296,105,105,95,141,138,110,150,0,150,1
1403638606.9278295,100,98,98,150,146,146,0,0,0,0
1403638606.9778295,98,94,86,146,144,107,139,0,139,1
1403638607.0278296,93,92,92,139,135,135,0,0,0,0
1403638607.0778294,92,90,84,135,132,109,139,0,139,1
1403638607.1278296,122,116,116,139,135,135,0,0,0,0
1403638607.1778295,116,109,99,135,130,98,126,0,126,1
1403638607.2278297,104,102,102,126,120,120,0,0,0,0
1403638607.2778294,102,97,90,120,115,97,133,0,133,1
1403638607.3278296,104,100,100,133,126,126,0,0,0,0
1403638607.3778296,100,97,93,126,121,91,137,0,137,1
1403638607.4278295,105,102,102,137,131,131,0,0,0,0
1403638607.4778295,102,101,94,131,130,103,148,0,148,1
1403638607.5278296,103,102,102,148,145,145,0,0,0,0
1403638607.5778294,102,100,92,145,140,117,150,0,150,1
1403638607.6278296,99,99,99,150,149,149,0,0,0,0
1403638607.6778295,99,95,88,149,144,114,150,0,150,1
1403638607.7278297,104,102,102,150,147,147,0,0,0,0
1403638607.7778294,102,101,95,147,144,129,150,0,150,1
1403638607.8278296,102,102,102,150,147,147,0,0,0,0
1403638607.8778296,102,100,93,147,145,109,149,0,149,1
1403638607.9278295,119,116,116,149,145,145,0,0,0,0
1403638607.9778295,116,115,104,145,142,123,150,0,150,1
1403638608.0278296,116,112,112,150,144,144,0,0,0,0
1403638608.0778294,112,111,102,144,144,119,142,0,142,1
1403638608.1278296,109,109,109,142,141,141,0,0,0,0
1403638608.1778295,109,109,101,141,140,109,147,0,147,1
1403638608.2278297,111,109,109,147,141,141,0,0,0,0
1403638608.2778294,109,108,95,141,139,117,143,0,143,1
1403638608.3278296,107,103,103,143,139,139,0,0,0,0
1403638608.3778296,103,103,92,139,137,112,139,0,139,1
1403638608.4278295,105,104,104,139,139,139,0,0,0,0
1403638608.4778295,104,103,85,139,139,113,146,0,146,1
1403638608.5278296,112,111,111,146,146,146,0,0,0,0
1403638608.5778294,111,111,89,146,144,101,150,0,150,1
1403638608.6278296,107,106,106,150,148,148,0,0,0,0
1403638608.6778295,106,105,87,148,145,109,150,0,150,1
1403638608.7278297,112,111,111,150,149,149,0,0,0,0
1403638608.7778294,111,111,100,149,145,101,139,0,139,1
1403638608.8278296,120,118,118,139,136,136,0,0,0,0
1403638608.8778296,118,113,91,136,132,104,141,0,141,1
1403638608.9278295,103,101,101,141,138,138,0,0,0,0
1403638608.9778295,101,98,88,138,137,112,140,0,140,1
1403638609.0278296,111,108,108,140,137,137,0,0,0,0
1403638609.0778294,108,107,97,137,134,104,140,0,140,1
1403638609.1278296,132,132,132,140,140,140,0,0,0,0
1403638609.1778295,132,131,111,140,139,122,138,0,138,1
1403638609.2278297,135,134,134,138,137,137,0,0,0,0
1403638609.2778294,134,126,113,137,136,101,140,0,140,1
1403638609.3278296,130,128,128,140,139,139,0,0,0,0
1403638609.3778296,128,128,115,139,137,121,145,0,145,1
1403638609.4278295,132,132,132,145,143,143,0,0,0,0
1403638609.4778295,132,130,109,143,143,118,150,0,150,1
1403638609.5278296,131,130,130,150,148,148,0,0,0,0
1403638609.5778294,130,128,116,148,147,125,145,0,145,1
1403638609.6278296,124,123,123,145,143,143,0,0,0,0
1403638609.6778295,123,119,108,143,137,113,143,0,143,1
1403638609.7278297,121,119,119,143,140,140,0,0,0,0
1403638609.7778294,119,118,106,140,137,119,150,0,150,1
1403638609.8278296,122,122,122,150,148,148,0,0,0,0
1403638609.8778296,122,122,104,148,147,128,150,0,150,1
1403638609.9278295,120,119,119,150,147,147,0,0,0,0
1403638609.9778295,119,119,103,147,146,134,147,0,147,1
1403638610.0278296,120,119,119,147,146,146,0,0,0,0
1403638610.0778294,119,118,106,146,145,136,150,0,150,1
1403638610.1278296,129,128,128,150,150,150,0,0,0,0
1403638610.1778295,128,128,122,150,150,141,147,0,147,1
1403638610.2278297,127,126,126,147,145,145,0,0,0,0
1403638610.2778294,126,126,121,145,145,139,150,0,150,1
1403638610.3278296,132,131,131,150,150,150,0,0,0,0
1403638610.3778296,131,130,126,150,150,139,148,0,148,1
1403638610.4278295,129,129,129,148,148,148,0,0,0,0
1403638610.4778295,129,129,125,148,148,125,150,0,150,1
1403638610.5278296,128,127,127,150,150,150,0,0,0,0
1403638610.5778294,127,126,118,150,150,136,150,0,150,1
1403638610.6278296,132,129,129,150,147,147,0,0,0,0
1403638610.6778295,129,129,115,147,147,129,149,0,149,1
1403638610.7278297,129,129,129,149,149,149,0,0,0,0
1403638610.7778294,129,128,112,149,146,110,144,0,144,1
1403638610.8278296,129,126,126,144,140,140,0,0,0,0
1403638610.8778296,126,123,105,140,138,110,144,0,144,1
1403638610.9278295,125,122,122,144,142,142,0,0,0,0
1403638610.9778295,122,122,116,142,142,124,149,0,149,1
1403638611.0278296,132,132,132,149,148,148,0,0,0,0
1403638611.0778294,132,132,114,148,148,136,150,0,150,1
1403638611.1278296,126,126,126,150,150,150,0,0,0,0
1403638611.1778295,126,125,117,150,150,138,149,0,149,1
1403638611.2278297,123,123,123,149,149,149,0,0,0,0
1403638611.2778294,123,121,114,149,148,133,150,0,150,1
1403638611.3278296,120,117,117,150,146,146,0,0,0,0
1403638611.3778296,117,117,97,146,146,128,150,0,150,1
1403638611.4278295,114,112,112,150,146,146,0,0,0,0
1403638611.4778295,112,112,104,146,144,119,150,0,150,1
1403638611.5278296,123,121,121,150,147,147,0,0,0,0
1403638611.5778294,121,121,107,147,144,128,148,0,148,1
1403638611.6278296,127,127,127,148,147,147,0,0,0,0
1403638611.6778295,127,126,122,147,147,138,150,0,150,1
1403638611.7278297,124,122,122,150,149,149,0,0,0,0
1403638611.7778294,122,121,117,149,148,125,150,0,150,1
1403638611.8278296,134,133,133,150,150,150,0,0,0,0
1403638611.8778296,133,132,117,150,149,126,150,0,150,1
1403638611.9278295,132,132,132,150,148,148,0,0,0,0
1403638611.9778295,132,132,128,148,148,127,150,0,150,1
1403638612.0278296,131,129,129,150,149,149,0,0,0,0
1403638612.0778294,129,128,124,149,149,118,148,0,148,1
1403638612.1278296,134,131,131,148,146,146,0,0,0,0
1403638612.1778295,131,131,128,146,146,137,150,0,150,1
1403638612.2278297,145,144,144,150,149,149,0,0,0,0
1403638612.2778294,144,144,142,149,149,142,150,0,150,1
1403638612.3278296,147,147,147,150,150,150,0,0,0,0
1403638612.3778296,147,147,134,150,150,143,149,0,149,1
1403638612.4278295,145,145,145,149,149,149,0,0,0,0
1403638612.4778295,145,145,138,149,149,141,150,0,150,1
1403638612.5278296,149,148,148,150,150,150,0,0,0,0
1403638612.5778294,148,148,138,150,150,137,148,0,148,1
1403638612.6278296,146,144,144,148,147,147,0,0,0,0
1403638612.6778295,144,143,134,147,147,133,147,0,147,1
1403638612.7278297,144,143,143,147,147,147,0,0,0,0
1403638612.7778294,143,143,137,147,147,135,147,0,147,1
1403638612.8278296,145,145,145,147,147,147,0,0,0,0
1403638612.8778296,145,145,133,147,147,139,150,0,150,1
1403638612.9278295,143,143,143,150,150,150,0,0,0,0
1403638612.9778295,143,143,137,150,150,138,150,0,150,1
1403638613.0278296,144,144,144,150,149,149,0,0,0,0
1403638613.0778294,144,144,143,149,149,137,150,0,150,1
1403638613.1278296,150,150,150,150,150,150,0,0,0,0
1403638613.1778295,150,147,138,150,148,147,150,0,150,1
1403638613.2278297,148,148,148,150,150,150,0,0,0,0
1403638613.2778294,148,148,140,150,150,142,150,0,150,1
1403638613.3278296,149,149,149,150,150,150,0,0,0,0
1403638613.3778296,149,149,138,150,150,145,150,0,150,1
1403638613.4278295,144,144,144,150,150,150,0,0,0,0
1403638613.4778295,144,144,135,150,150,146,150,0,150,1
1403638613.5278296,149,149,149,150,150,150,0,0,0,0
1403638613.5778294,149,149,142,150,150,137,150,0,150,1
1403638613.6278296,150,150,150,150,150,150,0,0,0,0
1403638613.6778295,150,150,142,150,150,140,150,0,150,1
1403638613.7278297,150,148,148,150,149,149,0,0,0,0
1403638613.7778294,148,148,140,149,149,137,150,0,150,1
1403638613.8278296,148,147,147,150,149,149,0,0,0,0
